Booking_id,booking_Date,Customer_id,age,Sex,Martial_status,Family_members,Infants,Occupation,State,City,Departure_date,Previous_trip_history,Trip_type,Purpose_of_Trip,Mode_of_transport,Payment_method,Total_spend_per_customer,Satisfaction_score,Destination_Place,Hotel_name,Hotel_rating,Days_of_stay,No._of_places_visited,Cab_services,Booking_channel,Meal_preference
1496,01-09-2021,838812,72,Female,Married,1,1,IT,Andhra Pradesh,Ponnur,29-09-2021,No,Round_trip,Business,Bus,Credit_card,102351,7,Goa, The Himalayan                  ,7,1,4,Yes,Meta-Search Engines,Yes
2692,31-08-2022,641120,43,Female,Married,6,1,Arts,Andhra Pradesh,Bheemunipatnam.,28-09-2022,No,One_way,Adventure,Ship,Cash,97048,7,Mysore, Palais de Mahe                 ,7,2,3,Yes,Online Travel Agencies,Yes
1572,16-08-2021,675881,49,Male,Married,1,0,IT,Andhra Pradesh,Vijayawada,13-09-2021,Yes,Multi_city,Adventure,Bus,Debit_card,97708,6,Ooty, The Grand Dragon Ladakh        ,8,3,4,Yes,Online Travel Agencies,No
2815,11-10-2022,776945,42,Female,Married,6,1,Students,Andhra Pradesh,Eluru,08-11-2022,No,Multi_city,Adventure,Aeroplane,Debit_card,141765,6,Cochin, Ananda in the Himalayas        ,6,4,4,No,Mobile Apps,No
1643,01-06-2022,804919,73,Male,Married,6,1,Students,Andhra Pradesh,Kovvur,29-06-2022,Yes,Round_trip,Education,Ship,Credit_card,148282,10,Kanyakumari, Acron Waterfront Resort        ,9,3,3,Yes,Meta-Search Engines,No
1539,03-12-2020,753632,47,Male,Married,4,0,Government-sector,Andhra Pradesh,Chirala,31-12-2020,Yes,Multi_city,Leisure,Aeroplane,Cash,148577,10,Amritsar, Rambagh Palace                 ,6,1,3,Yes,Online Travel Agencies,No
1019,14-10-2022,801756,37,Male,Married,5,1,Finance,Andhra Pradesh,Tenali,11-11-2022,No,One_way,Leisure,Bus,Credit_card,135954,8,Varanasi, The Oberoi Udaivilas           ,9,1,3,Yes,Meta-Search Engines,No
2049,14-12-2020,702244,77,Female,Married,5,1,Finance,Andhra Pradesh,Renigunta,11-01-2021,Yes,Multi_city,Religious,Aeroplane,Debit_card,106658,7,Varanasi, The Oberoi Amarvilas           ,8,1,1,No,Hotel Websites,No
1270,18-10-2020,795650,76,Female,Married,6,1,Arts,Andhra Pradesh,Kurnool,15-11-2020,Yes,Round_trip,Education,Bus,Credit_card,117875,10,Mahabalipuram, Taj Nadesar Palace             ,7,1,3,No,Meta-Search Engines,No
2491,21-03-2021,635363,43,Female,Married,6,1,Arts,Andhra Pradesh,Adoni,18-04-2021,Yes,Multi_city,Adventure,Bus,Credit_card,123499,10,Mysore, Windermere Estate              ,6,4,4,Yes,Online Travel Agencies,No
2110,13-05-2022,779556,28,Female,Married,1,1,Students,Andhra Pradesh,Adoni,10-06-2022,No,Multi_city,Adventure,Aeroplane,Debit_card,89181,7,Kanyakumari, Savoy - IHCL SeleQtions        ,10,1,2,No,Hotel Websites,Yes
1887,08-04-2022,703618,26,Male,Unmarried,1,0,Arts,Andhra Pradesh,Tenkasi,06-05-2022,Yes,One_way,Adventure,Ship,Cash,79682,9,Mahabalipuram, Mayfair Darjeeling             ,7,2,3,No,Hotel Websites,Yes
2316,20-03-2022,835269,58,Male,Married,6,1,Finance,Andhra Pradesh,Sullurpeta,17-04-2022,No,One_way,Leisure,Ship,Credit_card,88622,6,Madurai, Suryagarh                      ,9,2,4,Yes,Travel Agents,No
2863,21-12-2021,742778,54,Male,Married,4,0,Students,Andhra Pradesh,Nellore,18-01-2022,Yes,Round_trip,Adventure,Ship,Cash,80353,6,Mysore, Lake Palace Resort             ,6,4,4,No,Travel Agents,Yes
1700,31-12-2021,738562,44,Female,Married,1,1,IT,Andhra Pradesh,Nandyal,28-01-2022,Yes,One_way,Business,Aeroplane,Credit_card,143118,7,Ooty, The Himalayan                  ,9,1,2,No,Hotel Websites,Yes
1387,26-08-2020,696130,73,Male,Married,3,0,IT,Andhra Pradesh,Madanapalle,23-09-2020,Yes,Round_trip,Business,Aeroplane,Credit_card,146346,10,Shimla, Palais de Mahe                 ,9,2,3,Yes,Online Travel Agencies,No
2517,05-01-2021,862533,32,Male,Married,1,1,Government-sector,Andhra Pradesh,Narasapuram,02-02-2021,Yes,Round_trip,Leisure,Bus,Cash,79448,10,Srinagar, The Grand Dragon Ladakh        ,9,1,2,Yes,Travel Agents,Yes
1588,30-06-2020,772241,83,Male,Married,3,1,Government-sector,Andhra Pradesh,Kovvur,28-07-2020,Yes,Multi_city,Business,Ship,Credit_card,121649,6,Srinagar, Ananda in the Himalayas        ,8,4,2,Yes,Travel Agents,No
2445,25-06-2021,674275,64,Female,Married,3,0,Students,Andhra Pradesh,Amalapuram,23-07-2021,Yes,Multi_city,Education,Aeroplane,Credit_card,125970,8,Mysore, Acron Waterfront Resort        ,10,2,4,Yes,Online Travel Agencies,No
2294,24-08-2021,791799,74,Male,Married,2,0,Arts,Andhra Pradesh,Kovvur,21-09-2021,Yes,One_way,Adventure,Ship,Debit_card,112767,7,Mysore, Rambagh Palace                 ,8,2,3,No,Travel Agents,Yes
1559,20-01-2023,895776,27,Female,Married,3,1,Government-sector,Andhra Pradesh,Visakhapatnam,17-02-2023,Yes,Multi_city,Leisure,Aeroplane,Debit_card,148679,10,Srinagar, The Oberoi Udaivilas           ,7,1,4,Yes,Mobile Apps,No
2349,27-05-2022,714306,53,Female,Married,3,0,IT,Andhra Pradesh,Yemmiganur,24-06-2022,No,One_way,Business,Bus,Credit_card,79383,8,Goa, The Oberoi Amarvilas           ,6,3,2,Yes,Mobile Apps,Yes
1139,09-08-2021,872309,82,Male,Married,1,1,Government-sector,Andhra Pradesh,Visakhapatnam,06-09-2021,No,Round_trip,Business,Ship,Debit_card,81321,9,Amritsar, Taj Nadesar Palace             ,8,1,1,No,Travel Agents,No
2285,10-07-2021,757164,26,Male,Unmarried,2,1,Arts,Andhra Pradesh,Nuzvid,07-08-2021,Yes,Multi_city,Adventure,Aeroplane,Debit_card,82608,6,Agra, Windermere Estate              ,10,2,3,Yes,Hotel Websites,Yes
1404,27-12-2021,684680,49,Female,Married,5,0,Arts,Andhra Pradesh,Pithapuram,24-01-2022,No,Round_trip,Education,Aeroplane,Cash,127329,9,Mysore, Savoy - IHCL SeleQtions        ,7,2,2,Yes,Mobile Apps,No
1871,04-03-2023,608116,40,Female,Married,2,1,Arts,Andhra Pradesh,Renigunta,01-04-2023,No,Round_trip,Education,Aeroplane,Credit_card,81352,9,Mysore, Mayfair Darjeeling             ,7,3,2,Yes,Hotel Websites,No
1366,30-05-2022,748797,46,Male,Married,3,0,IT,Andhra Pradesh,Nuzvid,27-06-2022,Yes,Multi_city,Adventure,Bus,Cash,132106,8,Ooty, Suryagarh                      ,7,1,1,No,Online Travel Agencies,Yes
2040,14-04-2021,623098,84,Female,Married,2,1,Finance,Andhra Pradesh,Gudur,12-05-2021,No,One_way,Leisure,Ship,Debit_card,89200,7,Amritsar, Lake Palace Resort             ,6,3,3,Yes,Meta-Search Engines,No
1180,14-08-2020,692397,37,Female,Married,4,1,Students,Andhra Pradesh,Tadepalligudem,11-09-2020,Yes,One_way,Education,Bus,Cash,122153,8,Cochin, The Himalayan                  ,7,1,1,No,Travel Agents,No
1640,15-07-2021,758465,69,Female,Married,2,1,Students,Andhra Pradesh,Tuni,12-08-2021,No,One_way,Adventure,Bus,Credit_card,106303,9,Mysore, Palais de Mahe                 ,7,3,1,No,Meta-Search Engines,Yes
1103,09-08-2020,672672,26,Male,Unmarried,5,0,Students,Andhra Pradesh,Tenkasi,06-09-2020,No,Multi_city,Adventure,Aeroplane,Credit_card,120397,6,Mysore, The Grand Dragon Ladakh        ,6,2,2,No,Travel Agents,No
2871,14-03-2023,651749,61,Female,Married,3,1,Students,Andhra Pradesh,Kakinada,11-04-2023,No,One_way,Adventure,Bus,Credit_card,131929,7,Cochin, Ananda in the Himalayas        ,6,2,3,Yes,Travel Agents,Yes
2009,06-06-2020,632261,36,Male,Married,3,0,IT,Andhra Pradesh,Tadipatri,04-07-2020,Yes,Round_trip,Business,Aeroplane,Cash,97684,9,Coorg, Taj Exotica Resort & Spa           ,8,3,2,Yes,Travel Agents,No
1130,12-01-2023,714761,38,Female,Married,5,1,Government-sector,Andhra Pradesh,Amalapuram,09-02-2023,No,Multi_city,Leisure,Ship,Cash,112111,9,Srinagar," Wildflower Hall, An Oberoi Resort  ",9,3,4,Yes,Meta-Search Engines,No
2627,24-06-2020,848618,64,Female,Married,5,1,IT,Andhra Pradesh,Guntur,22-07-2020,Yes,Round_trip,Adventure,Bus,Cash,77373,10,Shimla, Rambagh Palace                     ,10,1,3,No,Mobile Apps,Yes
1903,03-05-2021,732297,37,Male,Married,5,1,IT,Andhra Pradesh,Ongole,31-05-2021,No,Round_trip,Business,Aeroplane,Debit_card,86070,7,Ooty, The Oberoi Udaivilas               ,8,1,2,No,Hotel Websites,Yes
1851,20-08-2022,883994,36,Female,Married,3,0,IT,Andhra Pradesh,Jaggayyapeta,17-09-2022,Yes,Round_trip,Business,Bus,Debit_card,73765,10,Ooty, The Oberoi Amarvilas               ,8,3,4,No,Mobile Apps,No
1468,28-12-2021,896248,37,Male,Married,1,1,Students,Andhra Pradesh,Pithapuram,25-01-2022,No,Round_trip,Education,Bus,Credit_card,132091,8,Cochin, Taj Nadesar Palace                 ,6,1,1,Yes,Hotel Websites,Yes
2926,01-09-2020,845022,39,Female,Married,6,1,Government-sector,Andhra Pradesh,Madanapalle,29-09-2020,Yes,Round_trip,Leisure,Bus,Cash,85850,7,Srinagar, Windermere Estate                  ,9,4,1,Yes,Travel Agents,No
1728,19-12-2020,869842,74,Female,Married,1,0,Finance,Andhra Pradesh,Markapur,16-01-2021,Yes,Multi_city,Business,Ship,Debit_card,70330,7,Varanasi, Ananda in the Himalayas            ,7,3,3,No,Travel Agents,Yes
1867,27-06-2022,776535,38,Male,Married,6,1,Arts,Andhra Pradesh,Sullurpeta,25-07-2022,Yes,Round_trip,Education,Aeroplane,Cash,90576,8,Mahabalipuram, Savoy - IHCL SeleQtions            ,8,2,1,Yes,Meta-Search Engines,Yes
1109,11-12-2022,882910,34,Female,Married,6,0,Students,Andhra Pradesh,Yemmiganur,08-01-2023,No,One_way,Adventure,Bus,Credit_card,145182,9,Cochin, Mayfair Darjeeling                 ,9,3,1,Yes,Travel Agents,No
1173,04-11-2022,623116,83,Male,Married,2,1,Government-sector,Andhra Pradesh,Tadipatri,02-12-2022,Yes,Round_trip,Business,Bus,Credit_card,73841,8,Srinagar, Suryagarh                          ,7,1,2,Yes,Travel Agents,No
2022,27-08-2021,633189,32,Male,Married,3,0,Arts,Andhra Pradesh,Chilakaluripet,24-09-2021,No,Round_trip,Education,Aeroplane,Debit_card,83599,9,Mysore, Lake Palace Resort                 ,8,3,1,No,Hotel Websites,Yes
2960,11-06-2021,850821,36,Female,Married,2,0,Arts,Andhra Pradesh,Visakhapatnam,09-07-2021,Yes,Round_trip,Education,Aeroplane,Debit_card,149740,6,Mahabalipuram, The Himalayan                       ,10,4,4,No,Mobile Apps,No
1783,15-01-2023,677682,42,Male,Married,3,0,IT,Andhra Pradesh,Bheemunipatnam.,12-02-2023,No,One_way,Adventure,Ship,Debit_card,91126,9,Ooty, Palais de Mahe                     ,8,2,3,Yes,Mobile Apps,Yes
1258,19-08-2020,753738,36,Female,Married,2,0,Students,Andhra Pradesh,Bhimavaram,16-09-2020,Yes,Round_trip,Education,Bus,Debit_card,108554,7,Mysore, The Grand Dragon Ladakh            ,7,4,1,No,Online Travel Agencies,Yes
1788,16-03-2021,705073,60,Male,Married,3,1,Students,Andhra Pradesh,Nandyal,13-04-2021,Yes,Round_trip,Education,Ship,Cash,122080,10,Mysore," Evolve Back, Hampi                 ",8,1,2,Yes,Mobile Apps,Yes
2471,18-09-2020,674620,38,Male,Married,6,0,IT,Andhra Pradesh,Nandyal,16-10-2020,No,One_way,Adventure,Ship,Cash,107290,9,Ooty, Taj Madikeri Resort & Spa          ,6,4,4,Yes,Travel Agents,No
1920,16-06-2021,824775,27,Female,Married,6,0,Government-sector,Andhra Pradesh,Nuzvid,14-07-2021,No,Multi_city,Business,Bus,Credit_card,143171,10,Varanasi, Radisson Blu Resort Temple Bay     ,8,2,2,No,Mobile Apps,Yes
2469,18-04-2023,726546,75,Female,Married,1,0,Government-sector,Andhra Pradesh,Chittoor,16-05-2023,Yes,Round_trip,Business,Ship,Debit_card,148672,6,Varanasi, The Oberoi Vanyavilas              ,10,4,2,Yes,Meta-Search Engines,No
2516,09-02-2022,668783,82,Female,Married,1,1,Government-sector,Andhra Pradesh,Kurnool,09-03-2022,Yes,One_way,Leisure,Ship,Cash,142968,10,Varanasi, The Leela Kovalam                  ,9,3,1,Yes,Online Travel Agencies,No
1319,01-09-2020,670053,42,Male,Married,3,0,Finance,Andhra Pradesh,Rajahmundry,29-09-2020,Yes,One_way,Leisure,Ship,Debit_card,82661,7,Amritsar, Mayfair Spa Resort & Casino        ,8,2,4,Yes,Online Travel Agencies,No
1459,16-04-2021,822137,85,Male,Married,4,1,Government-sector,Andhra Pradesh,Tuni,14-05-2021,Yes,Round_trip,Leisure,Aeroplane,Credit_card,105458,6,Varanasi, The Lalit Temple View Khajuraho    ,8,1,1,Yes,Mobile Apps,Yes
2235,12-07-2020,877643,50,Female,Married,4,1,Arts,Andhra Pradesh,Pithapuram,09-08-2020,Yes,One_way,Education,Aeroplane,Cash,77386,10,Mysore, The Naini Retreat                  ,8,1,2,Yes,Travel Agents,Yes
1989,12-04-2022,802914,34,Female,Married,6,1,IT,Andhra Pradesh,Markapur,10-05-2022,Yes,Round_trip,Business,Bus,Debit_card,119338,10,Goa, Taj Swarna                         ,10,1,1,Yes,Hotel Websites,Yes
1867,24-12-2020,871849,36,Female,Married,1,1,Finance,Andhra Pradesh,Repalle,21-01-2021,Yes,Round_trip,Religious,Bus,Cash,115484,6,Amritsar, Brunton Boatyard                    ,9,2,1,Yes,Online Travel Agencies,No
1642,01-12-2021,644646,48,Female,Married,2,1,Arts,Andhra Pradesh,Tenali,29-12-2021,No,One_way,Education,Bus,Cash,96142,9,Mysore, Royal Orchid Metropole             ,6,4,1,Yes,Meta-Search Engines,No
1059,14-01-2021,740894,52,Male,Married,5,0,Arts,Andhra Pradesh,Gudur,11-02-2021,Yes,One_way,Adventure,Aeroplane,Debit_card,114560,10,Mysore, Ananta Spa & Resort                ,10,2,3,No,Mobile Apps,No
1841,28-01-2023,694552,61,Male,Married,4,0,IT,Andhra Pradesh,Jaggayyapeta,25-02-2023,Yes,One_way,Business,Ship,Cash,77275,9,Shimla, Kumarakom Lake Resort              ,10,2,4,No,Travel Agents,No
2097,22-02-2021,871887,47,Male,Married,6,1,Finance,Andhra Pradesh,Sullurpeta,22-03-2021,No,One_way,Leisure,Bus,Debit_card,70270,10,Madurai, RAAS Jodhpur                       ,6,3,2,Yes,Online Travel Agencies,No
2553,30-04-2023,657796,45,Female,Married,6,1,Government-sector,Andhra Pradesh,Vijayawada,28-05-2023,Yes,Round_trip,Leisure,Bus,Credit_card,139997,10,Srinagar, Punnamada Resort                   ,8,3,4,Yes,Online Travel Agencies,Yes
1773,22-08-2020,712108,85,Female,Married,3,0,IT,Andhra Pradesh,Narasapuram,19-09-2020,No,Multi_city,Adventure,Aeroplane,Debit_card,82768,6,Shimla, Mayfair Puri                       ,8,4,3,No,Hotel Websites,No
2678,03-02-2023,603388,39,Male,Married,4,1,Finance,Andhra Pradesh,Gudur,03-03-2023,Yes,One_way,Business,Bus,Debit_card,70856,7,Amritsar, The Gateway Hotel Pasumalai        ,9,2,2,No,Online Travel Agencies,No
1063,30-08-2020,728539,84,Female,Married,2,1,IT,Andhra Pradesh,Narasapuram,27-09-2020,No,One_way,Adventure,Bus,Cash,141997,6,Ooty, The Gopinivas Grand                ,7,3,2,No,Mobile Apps,No
2556,18-07-2021,626116,41,Female,Married,1,1,Government-sector,Andhra Pradesh,Pithapuram,15-08-2021,Yes,Multi_city,Business,Bus,Credit_card,140757,6,Amritsar, Blue Sea Beach Resort              ,7,4,3,Yes,Mobile Apps,No
1230,21-04-2022,691163,45,Female,Married,1,0,Finance,Andhra Pradesh,Tenkasi,19-05-2022,Yes,Round_trip,Religious,Aeroplane,Credit_card,105582,8,Madurai, The Carlton                        ,7,2,3,Yes,Hotel Websites,Yes
2002,31-10-2020,821897,60,Female,Married,6,1,IT,Andhra Pradesh,Machilipatnam,28-11-2020,No,Multi_city,Adventure,Ship,Credit_card,121369,10,Coorg, Gateway Varkala                    ,8,3,4,No,Hotel Websites,No
2704,01-02-2023,728446,33,Male,Married,4,0,IT,Andhra Pradesh,Anantapur,01-03-2023,Yes,One_way,Business,Ship,Credit_card,147833,9,Goa, Kurumba Village Resort             ,10,3,4,Yes,Travel Agents,Yes
1699,13-12-2022,850348,57,Male,Married,2,1,Government-sector,Andhra Pradesh,Anantapur,10-01-2023,No,One_way,Leisure,Ship,Cash,102488,7,Srinagar, The World Backwaters               ,10,3,1,Yes,Travel Agents,No
1665,15-02-2022,716704,31,Male,Married,5,1,Students,Andhra Pradesh,Dharmavaram,15-03-2022,No,Multi_city,Adventure,Ship,Debit_card,90945,10,Mysore, Desert Tulip Hotel & Resort        ,6,4,4,Yes,Travel Agents,Yes
2599,27-11-2022,625738,51,Female,Married,5,1,Finance,Andhra Pradesh,Nandyal,25-12-2022,No,Multi_city,Leisure,Ship,Credit_card,144263,8,Madurai, Cama Rajputana Club Resort         ,7,1,4,Yes,Hotel Websites,No
2332,22-05-2021,727020,61,Female,Married,2,1,Arts,Andhra Pradesh,Nandyal,19-06-2021,No,Round_trip,Adventure,Bus,Credit_card,101189,8,Agra, The Gateway Resort Pushkar Bypass  ,9,4,4,Yes,Meta-Search Engines,No
2956,20-07-2021,854596,85,Female,Married,2,0,IT,Andhra Pradesh,Kavali,17-08-2021,Yes,Round_trip,Business,Ship,Cash,133548,8,Goa, Ravine Hotel                       ,10,3,3,No,Travel Agents,Yes
1658,19-05-2023,676938,39,Female,Married,1,0,Students,Andhra Pradesh,Chirala,16-06-2023,No,Round_trip,Education,Aeroplane,Debit_card,77827,6,Kanyakumari, The Serai Chikmagalur             ,10,1,1,No,Meta-Search Engines,No
2431,08-04-2023,834510,45,Female,Married,5,1,Students,Andhra Pradesh,Chilakaluripet,06-05-2023,Yes,Multi_city,Education,Bus,Credit_card,73598,10,Cochin," ITC Mughal, a Luxury Collection Hotel ",9,2,2,No,Mobile Apps,Yes
1529,21-03-2021,674756,60,Female,Married,1,1,Government-sector,Andhra Pradesh,Dharmavaram,18-04-2021,Yes,One_way,Leisure,Ship,Debit_card,89818,10,Varanasi, Taj Falaknuma Palace               ,8,2,4,Yes,Hotel Websites,No
1313,27-02-2022,723071,62,Female,Married,3,1,IT,Andhra Pradesh,Tenali,27-03-2022,Yes,One_way,Adventure,Ship,Cash,148358,10,Ooty, Hilton Shillim Estate Retreat & Spa ,7,3,1,No,Mobile Apps,No
2803,12-12-2020,889366,78,Female,Married,5,1,Arts,Andhra Pradesh,Rajahmundry,09-01-2021,Yes,One_way,Education,Ship,Debit_card,122536,6,Mahabalipuram, Aloha On The Ganges                ,7,4,1,No,Meta-Search Engines,Yes
2418,07-09-2020,850240,63,Female,Married,2,1,Students,Andhra Pradesh,Ponnur,05-10-2020,No,Round_trip,Adventure,Bus,Credit_card,144075,9,Cochin, Ganga Kinare                       ,9,1,2,Yes,Mobile Apps,No
1896,05-08-2020,648333,80,Male,Married,6,0,Government-sector,Andhra Pradesh,Anantapur,02-09-2020,No,One_way,Business,Bus,Credit_card,70452,10,Amritsar, Taj Hari Mahal                     ,8,4,4,Yes,Mobile Apps,Yes
2613,25-02-2021,691429,76,Female,Married,5,0,Arts,Andhra Pradesh,Proddatur,25-03-2021,Yes,One_way,Adventure,Ship,Debit_card,125770,6,Agra, Fairmont Jaipur                    ,6,4,4,Yes,Meta-Search Engines,No
1055,30-07-2020,659179,60,Male,Married,4,1,Arts,Andhra Pradesh,Kadapa,27-08-2020,Yes,One_way,Education,Aeroplane,Debit_card,116657,8,Mahabalipuram, Ri Kynjai                         ,9,4,2,Yes,Meta-Search Engines,No
1921,24-10-2021,660593,77,Male,Married,5,1,Finance,Andhra Pradesh,Narasapuram,21-11-2021,Yes,Round_trip,Business,Ship,Credit_card,120591,9,Madurai, The Oberoi Cecil                  ,8,2,1,Yes,Travel Agents,No
2131,14-05-2023,841889,75,Male,Married,5,0,Students,Andhra Pradesh,Chirala,11-06-2023,No,Round_trip,Education,Bus,Credit_card,130458,9,Kanyakumari, The Oberoi Grand                  ,6,4,3,No,Online Travel Agencies,No
2880,26-09-2020,688536,73,Male,Married,2,1,Finance,Andhra Pradesh,Repalle,24-10-2020,Yes,Multi_city,Leisure,Ship,Debit_card,146865,9,Madurai, Radisson Blu Resort & Spa Alibaug  ,6,4,2,Yes,Hotel Websites,No
2070,18-06-2021,651176,30,Male,Married,3,0,Finance,Andhra Pradesh,Bapatla,16-07-2021,No,Multi_city,Leisure,Bus,Credit_card,109346,7,Madurai, Swaswara                          ,8,2,4,No,Online Travel Agencies,Yes
2154,17-06-2021,881020,47,Female,Married,6,1,IT,Andhra Pradesh,Jaggayyapeta,15-07-2021,No,One_way,Business,Aeroplane,Cash,114929,7,Shimla, The Gateway Hotel Church Road     ,7,2,2,No,Online Travel Agencies,Yes
1733,05-11-2021,612553,80,Female,Married,5,1,Students,Andhra Pradesh,Narasapuram,03-12-2021,No,Round_trip,Education,Aeroplane,Cash,113156,8,Kanyakumari, Chariot Beach Resort               ,8,1,4,Yes,Mobile Apps,Yes
1737,22-07-2022,642318,66,Male,Married,6,1,IT,Andhra Pradesh,Kurnool,19-08-2022,Yes,One_way,Adventure,Aeroplane,Cash,130100,10,Coorg, The Tamara Kodai                  ,8,3,3,No,Hotel Websites,No
2544,05-09-2021,626089,76,Female,Married,3,0,IT,Andhra Pradesh,Amalapuram,03-10-2021,No,Multi_city,Adventure,Ship,Cash,149638,7,Shimla, Vivanta Trivandrum                 ,9,2,2,No,Hotel Websites,No
1701,31-07-2020,783815,59,Male,Married,5,1,Finance,Andhra Pradesh,Tadipatri,28-08-2020,Yes,Round_trip,Business,Aeroplane,Cash,139445,6,Amritsar, Vythiri Village                    ,6,4,3,No,Travel Agents,Yes
1983,21-05-2020,648195,82,Female,Married,4,1,Government-sector,Andhra Pradesh,Tadepalligudem,18-06-2020,No,One_way,Leisure,Bus,Cash,142195,9,Amritsar, Chandys Windy Woods               ,9,4,3,No,Mobile Apps,No
1319,20-12-2022,751544,82,Female,Married,3,1,Finance,Andhra Pradesh,Adoni,17-01-2023,Yes,Multi_city,Business,Bus,Debit_card,82394,6,Varanasi, Taj Wellington Mews Luxury Residences ,9,1,3,Yes,Mobile Apps,Yes
1918,15-08-2022,792844,74,Male,Married,5,1,IT,Andhra Pradesh,Chittoor,12-09-2022,Yes,Multi_city,Business,Bus,Cash,80469,10,Ooty, Vivanta Sawai Madhopur Lodge      ,10,3,3,No,Travel Agents,No
1299,14-10-2020,734327,80,Male,Married,2,0,Government-sector,Andhra Pradesh,Adoni,11-11-2020,Yes,Round_trip,Business,Bus,Cash,107746,6,Amritsar, Citrus Retreats Alleppey          ,7,3,3,Yes,Hotel Websites,No
2848,25-01-2022,628398,63,Male,Married,4,0,IT,Andhra Pradesh,Kavali,22-02-2022,Yes,Multi_city,Adventure,Aeroplane,Debit_card,144639,10,Goa, Cedar Inn                         ,9,1,2,Yes,Travel Agents,Yes
1559,23-09-2021,706905,53,Male,Married,5,1,IT,Andhra Pradesh,Anantapur,21-10-2021,No,Round_trip,Business,Bus,Cash,120855,7,Ooty, The Gulaal                       ,6,3,4,No,Mobile Apps,No
2380,07-02-2021,804602,53,Male,Married,5,1,Arts,Andhra Pradesh,Kavali,07-03-2021,No,Multi_city,Education,Aeroplane,Cash,73756,7,Mysore, Trident Agra                     ,10,1,1,Yes,Travel Agents,Yes
2982,31-07-2020,638398,48,Male,Married,1,1,IT,Andhra Pradesh,Anantapur,28-08-2020,No,One_way,Adventure,Aeroplane,Debit_card,98709,7,Shimla, The Leela Palace Udaipur         ,9,3,3,Yes,Travel Agents,No
2823,28-12-2022,639953,48,Female,Married,6,1,Finance,Andhra Pradesh,Palakollu,25-01-2023,Yes,Multi_city,Religious,Bus,Credit_card,118423,10,Varanasi, Brijrama Palace                  ,9,3,2,Yes,Online Travel Agencies,Yes
1499,06-04-2023,765460,43,Female,Married,2,0,Finance,Andhra Pradesh,Nellore,04-05-2023,Yes,One_way,Business,Aeroplane,Credit_card,79763,10,Amritsar, Radisson Blu Hotel Amritsar      ,9,4,2,Yes,Hotel Websites,Yes
